קוד פריט,מספר מסמך,פרופיל,תאריך אסמכתא,קוד לקוח,שם לקוח,מיקוד,שם לקוח,סיווג לקוח,אסמכתא חיצונית,תאור פריט,מאפיין פריט,הפרדת מוצרים,מקט לקוח,כמות,מחיר נטו לשורה,קוד מטבע,מחיר מחירון שיקלי,%הנחה שורה,%הנחה כללי,הנחה בשורה,"סה""כ לשורה בש""ח",תאריך אספקה,שם חברה,סוכן,docStatus,קוד קבוצת פריט,תאור קבוצת פריט
GLG-DEPOSIT-25L,10DVK52.2103717,חשבונית מס כולל מלאי,14/04/2021,5023469,"פלרם פי.וי.סי. בע""מ",,"פלרם פי.וי.סי. בע""מ",תעשיה כימית,4500170306,פקדון,25L,חומרי ניקוי ,62023,2,35,ILS,35,0,0,0,70,12/04/2021,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2107526,חשבונית מס כולל מלאי,01/08/2021,5051600,"פוליפיד בע""מ",,"פוליפיד בע""מ",תעשיה כימית,POPP-IL11108,פקדון,25L,חומרי ניקוי ,,2,35,ILS,35,0,0,0,70,29/07/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2108666,חשבונית מס כולל מלאי,05/09/2021,3665823,"ארדע פלסט בע""מ",4050272 ,"ארדע פלסט בע""מ",תעשיה כימית,"L6501772,",פקדון,25L,חומרי ניקוי ,,4,35,ILS,35,0,0,0,140,05/09/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2109895,חשבונית מס כולל מלאי,19/10/2021,5024334,"פלציב עין הנציב בע""מ",,"פלציב עין הנציב בע""מ",תעשיה כימית,PO21A001621,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,17/10/2021,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2100832,חשבונית מס כולל מלאי,25/01/2021,5120017,אוניברסיטת תל אביב,,אוניברסיטת תל אביב,שירותים,72-719430,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,25/01/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2100992,חשבונית מס כולל מלאי,31/01/2021,1000000,ל.ב שרותי רכב,,לקוחות שונים,שירותים,31/01/2021,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,31/01/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2101087,חשבונית מס כולל מלאי,02/02/2021,5041494,"דור אביב מכונות שתיה בע""מ",4809110,"דור אביב מכונות שתיה בע""מ",שירותים,28/01/2021,פקדון,25L,חומרי ניקוי ,,4,0,ILS,35,100,0,140,0,01/02/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2101519,חשבונית מס כולל מלאי,14/02/2021,5051184,מכבסת צורן,6092000,מכבסת צורן,שירותים,11/02/2021,פקדון,25L,חומרי ניקוי ,,2,0,ILS,35,100,0,70,0,11/02/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2102243,חשבונית מס כולל מלאי,03/03/2021,5041551,"איתן פארק אולימפיה בע""מ",,"איתן פארק אולימפיה בע""מ",שירותים,11.02.2021,פקדון,25L,חומרי ניקוי ,,3,35,ILS,35,0,0,0,105,11/02/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10GG52.2100005,חשבונית מס כולל מלאי,14/02/2021,5051064,"אספגיל בע""מ",,"אספגיל בע""מ",שירותים,14/02/2021,פקדון,25L,חומרי ניקוי ,,2,0,ILS,35,100,0,70,0,14/02/2021,גרין ליין גלובל,ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2102147,חשבונית מס כולל מלאי,01/03/2021,5025713,"פאוזה שירותי קפה בע""מ",4951787,"פאוזה שירותי קפה בע""מ",שירותים,4500187814,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,01/03/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2102820,חשבונית מס כולל מלאי,17/03/2021,5040176,"קייזר קומפרסורים בע""מ",,"קייזר קומפרסורים בע""מ",שירותים,17/03/2021,פקדון,25L,חומרי ניקוי ,,3,0,ILS,35,100,0,105,0,17/03/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2102930,חשבונית מס כולל מלאי,21/03/2021,5060016,מכון התקנים הישראלי,,מכון התקנים הישראלי,שירותים,PO2101601,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,21/03/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2103150,חשבונית מס כולל מלאי,30/03/2021,1000000,"ארז הסעות (ויניק) בע""מ",,לקוחות שונים,שירותים,30.03.21,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,30/03/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2103240,חשבונית מס כולל מלאי,04/04/2021,5041494,"דור אביב מכונות שתיה בע""מ",4809110,"דור אביב מכונות שתיה בע""מ",שירותים,24/03/2021,פקדון,25L,חומרי ניקוי ,,2,0,ILS,35,100,0,70,0,01/04/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2103271,חשבונית מס כולל מלאי,04/04/2021,5041519,"איתן בית השחם בע""מ",4951726,"איתן בית השחם בע""מ",שירותים,04/04/2021,פקדון,25L,חומרי ניקוי ,,2,0,ILS,35,100,0,70,0,04/04/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2103329,חשבונית מס כולל מלאי,05/04/2021,1000000,פנטוגראפ המאירי,,לקוחות שונים,שירותים,05.04.21.,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,05/04/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2103335,חשבונית מס כולל מלאי,05/04/2021,1000000,"רגב ייזום כלכלי בע""מ",,לקוחות שונים,שירותים,05.04.21,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,05/04/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2103698,חשבונית מס כולל מלאי,13/04/2021,5041823,"ניקיטה שירותי הפצה בע""מ",,"ניקיטה שירותי הפצה בע""מ",שירותים,13.04.2021,פקדון,25L,חומרי ניקוי ,,2,35,ILS,35,0,0,0,70,13/04/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2103728,חשבונית מס כולל מלאי,14/04/2021,5051184,מכבסת צורן,6092000,מכבסת צורן,שירותים,13.04.2021,פקדון,25L,חומרי ניקוי ,,3,0,ILS,35,100,0,105,0,13/04/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10GG52.2100016,חשבונית מס כולל מלאי,09/05/2021,5051047,"ר.שעל בע""מ",,"ר.שעל בע""מ",שירותים,04/05/2021,פקדון,25L,חומרי ניקוי ,,2,35,ILS,35,0,0,0,70,04/05/2021,גרין ליין גלובל,ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10GG52.2100019,חשבונית מס כולל מלאי,26/05/2021,5051613,"מלון אינק (טי.אל.וי) הע""מ ",6382635 ,"מלון אינק (טי.אל.וי) הע""מ ",שירותים,24.05.2021,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,24/05/2021,גרין ליין גלובל,ירון שריג,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10GG52.2100019,חשבונית מס כולל מלאי,26/05/2021,5051613,"מלון אינק (טי.אל.וי) הע""מ ",6382635 ,"מלון אינק (טי.אל.וי) הע""מ ",שירותים,24.05.2021,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,24/05/2021,גרין ליין גלובל,ירון שריג,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10GG52.2100019,חשבונית מס כולל מלאי,26/05/2021,5051613,"מלון אינק (טי.אל.וי) הע""מ ",6382635 ,"מלון אינק (טי.אל.וי) הע""מ ",שירותים,24.05.2021,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,24/05/2021,גרין ליין גלובל,ירון שריג,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10GG52.2100019,חשבונית מס כולל מלאי,26/05/2021,5051613,"מלון אינק (טי.אל.וי) הע""מ ",6382635 ,"מלון אינק (טי.אל.וי) הע""מ ",שירותים,24.05.2021,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,24/05/2021,גרין ליין גלובל,ירון שריג,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2105481,חשבונית מס כולל מלאי,03/06/2021,5041774,"קופמה ישראל בע""מ",,"קופמה ישראל בע""מ",שירותים,02.06.21,פקדון,25L,חומרי ניקוי ,,6,35,ILS,35,0,0,0,210,02/06/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK61.2100177,חשבונית זיכוי,08/06/2021,5041774,"קופמה ישראל בע""מ",,"קופמה ישראל בע""מ",שירותים,02.06.21,פקדון,25L,חומרי ניקוי ,,-6,35,ILS,35,0,0,0,-210,02/06/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2105729,חשבונית מס כולל מלאי,09/06/2021,1000000,פנטוגראפ המאירי,,לקוחות שונים,שירותים,08.06.21,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,08/06/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2105730,חשבונית מס כולל מלאי,09/06/2021,5041519,"איתן בית השחם בע""מ",4951726,"איתן בית השחם בע""מ",שירותים,08/06/2021,פקדון,25L,חומרי ניקוי ,,2,35,ILS,35,0,0,0,70,08/06/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2105784,חשבונית מס כולל מלאי,09/06/2021,5025713,"פאוזה שירותי קפה בע""מ",4951787,"פאוזה שירותי קפה בע""מ",שירותים,4500190155,פקדון,25L,חומרי ניקוי ,,2,30,ILS,35,14.2857,0,10,60,08/06/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2105763,חשבונית מס כולל מלאי,09/06/2021,5051626,פנטוגרף המאירי,,פנטוגרף המאירי,שירותים,09.06.21,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,09/06/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2105902,חשבונית מס כולל מלאי,14/06/2021,5051632,"תרביות רה""ן (1998) בע""מ ",,"תרביות רה""ן (1998) בע""מ ",שירותים,14.06.2021,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,14/06/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2106212,חשבונית מס כולל מלאי,27/06/2021,5041494,"דור אביב מכונות שתיה בע""מ",4809110,"דור אביב מכונות שתיה בע""מ",שירותים,27-יונ,פקדון,25L,חומרי ניקוי ,,2,35,ILS,35,0,0,0,70,27/06/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2106777,חשבונית מס כולל מלאי,08/07/2021,1000000,ערמוש האני שירותים והתקנות בעמ,,לקוחות שונים,שירותים,PO210282,פקדון,25L,חומרי ניקוי ,,4,35,ILS,35,0,0,0,140,08/07/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2107132,חשבונית מס כולל מלאי,19/07/2021,5051184,מכבסת צורן,6092000,מכבסת צורן,שירותים,19.07.21,פקדון,25L,חומרי ניקוי ,,3,35,ILS,35,0,0,0,105,19/07/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK61.2100210,חשבונית זיכוי,20/07/2021,5051184,מכבסת צורן,6092000,מכבסת צורן,שירותים,19.07.21,פקדון,25L,חומרי ניקוי ,,-1,35,ILS,35,0,0,0,-35,19/07/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2107426,חשבונית מס כולל מלאי,28/07/2021,5041551,"איתן פארק אולימפיה בע""מ",,"איתן פארק אולימפיה בע""מ",שירותים,20/07/2021,פקדון,25L,חומרי ניקוי ,,5,35,ILS,35,0,0,0,175,20/07/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2107423,חשבונית מס כולל מלאי,28/07/2021,1000000,"אפעה אבטחה כוח אדם בע'""מ",,לקוחות שונים,שירותים,26.07.21,פקדון,25L,חומרי ניקוי ,,2,35,ILS,35,0,0,0,70,26/07/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10GG52.2100028,חשבונית מס כולל מלאי,01/08/2021,5051613,"מלון אינק (טי.אל.וי) הע""מ",6382635 ,"מלון אינק (טי.אל.וי) הע""מ ",שירותים,26.07.21,פקדון,25L,חומרי ניקוי ,,2,35,ILS,35,0,0,0,70,26/07/2021,גרין ליין גלובל,ירון שריג,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2107617,חשבונית מס כולל מלאי,03/08/2021,5051601,"פט (אביב שלם) בע""מ",7315000 ,"פט (אביב שלם) בע""מ",שירותים,07/000170,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,01/08/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2107617,חשבונית מס כולל מלאי,03/08/2021,5051601,"פט (אביב שלם) בע""מ",7315000 ,"פט (אביב שלם) בע""מ",שירותים,07/000170,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,01/08/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2108113,חשבונית מס כולל מלאי,17/08/2021,5042036,י.ד שרות קול,0,י.ד שרות קול,שירותים,15/08/2021,פקדון,25L,חומרי ניקוי ,,6,35,ILS,35,0,0,0,210,15/08/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2108298,חשבונית מס כולל מלאי,23/08/2021,5041519,"איתן בית השחם בע""מ",4951726,"איתן בית השחם בע""מ",שירותים,22/08/2021,פקדון,25L,חומרי ניקוי ,,2,35,ILS,35,0,0,0,70,22/08/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2108533,חשבונית מס כולל מלאי,31/08/2021,5051606,דורון דונט בשמחה תמיד,,דורון דונט בשמחה תמיד,שירותים,31.08.21,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,31/08/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2108742,חשבונית מס כולל מלאי,12/09/2021,5051184,מכבסת צורן,6092000,מכבסת צורן,שירותים,09.09.21,פקדון,25L,חומרי ניקוי ,,3,35,ILS,35,0,0,0,105,09/09/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2109348,חשבונית מס כולל מלאי,05/10/2021,5041519,"איתן בית השחם בע""מ",4951726,"איתן בית השחם בע""מ",שירותים,23/09/2021,פקדון,25L,חומרי ניקוי ,,4,35,ILS,35,0,0,0,140,23/09/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10GG52.2100031,חשבונית מס כולל מלאי,30/09/2021,5051613,"מלון אינק (טי.אל.וי) הע""מ",6382635 ,"מלון אינק (טי.אל.וי) הע""מ ",שירותים,26.09.21,פקדון,25L,חומרי ניקוי ,,4,35,ILS,35,0,0,0,140,26/09/2021,גרין ליין גלובל,ירון שריג,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2109315,חשבונית מס כולל מלאי,04/10/2021,5051601,"פט (אביב שלם) בע""מ",7315000 ,"פט (אביב שלם) בע""מ",שירותים,07/000276,פקדון,25L,חומרי ניקוי ,442,1,35,ILS,35,0,0,0,35,03/10/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK61.2100284,חשבונית זיכוי,18/10/2021,5051601,"פט (אביב שלם) בע""מ",7315000 ,"פט (אביב שלם) בע""מ",שירותים,07/000276,פקדון,25L,חומרי ניקוי ,442,-1,35,ILS,35,0,0,0,-35,03/10/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2109474,חשבונית מס כולל מלאי,10/10/2021,5041494,"דור אביב מכונות שתיה בע""מ",4809110,"דור אביב מכונות שתיה בע""מ",שירותים,07/10/2021,פקדון,25L,חומרי ניקוי ,,2,35,ILS,35,0,0,0,70,07/10/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK61.2100274,חשבונית זיכוי,12/10/2021,5041494,"דור אביב מכונות שתיה בע""מ",4809110,"דור אביב מכונות שתיה בע""מ",שירותים,07/10/2021,פקדון,25L,חומרי ניקוי ,,-2,35,ILS,35,0,0,0,-70,07/10/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2109848,חשבונית מס כולל מלאי,18/10/2021,1000000,מנופי המרכז 300482585,,לקוחות שונים,שירותים,18.10.21....,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,18/10/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
