קוד פריט,מספר מסמך,פרופיל,תאריך אסמכתא,קוד לקוח,שם לקוח,מיקוד,שם לקוח,סיווג לקוח,אסמכתא חיצונית,תאור פריט,מאפיין פריט,הפרדת מוצרים,מקט לקוח,כמות,מחיר נטו לשורה,קוד מטבע,מחיר מחירון שיקלי,%הנחה שורה,%הנחה כללי,הנחה בשורה,"סה""כ לשורה בש""ח",תאריך אספקה,שם חברה,סוכן,docStatus,קוד קבוצת פריט,תאור קבוצת פריט
GLG-DEPOSIT-200L,10DVK52.2011162,חשבונית מס כולל מלאי,06/12/2020,5051019,בזלת נחושתן בע''מ,3065101,בזלת נחושתן בע''מ,"תעשית המזון, הפארמה והקוסמטיקה",1337,פקדון,200L,חומרי ניקוי ,,1,170,ILS,170,0,0,0,170,01/12/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009930,חשבונית מס כולל מלאי,02/11/2020,5041264,"מאפיית אורבר בע""מ",,"מאפיית אורבר בע""מ","תעשית המזון, הפארמה והקוסמטיקה",05/08/2020,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,05/08/2020,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK61.2000354,חשבונית זיכוי,08/11/2020,5041264,"מאפיית אורבר בע""מ",,"מאפיית אורבר בע""מ","תעשית המזון, הפארמה והקוסמטיקה",05/08/2020,פקדון,25L,חומרי ניקוי ,,-1,35,ILS,35,0,0,0,-35,05/08/2020,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2007698,חשבונית מס כולל מלאי,26/08/2020,5051355,קייטנת מאיה,0,קייטנת מאיה,שירותים,24/08/2020,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,26/08/2020,"רוטל דבקים וכימיקלים בע""מ",תמי טל,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2007787,חשבונית מס כולל מלאי,30/08/2020,5051360,חברת רמית,,חברת רמית,שונות,NS300820,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,30/08/2020,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2008525,חשבונית מס כולל מלאי,21/09/2020,1000000,"ניו איי טי בע""מ",,לקוחות שונים,שירותים,21.09.20.,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,21/09/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2008801,חשבונית מס כולל מלאי,01/10/2020,5051417,קפה ליין  ,,קפה ליין  ,סוחר,30/09/2020,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,30/09/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2008825,חשבונית מס כולל מלאי,01/10/2020,1000000,פנטוגראפ המאירי,,לקוחות שונים,עיבוד מתכת ,01.10.20.,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,01/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009038,חשבונית מס כולל מלאי,07/10/2020,5051037,"י.ס חמסה בע""מ",,"י.ס חמסה בע""מ","תעשית המזון, הפארמה והקוסמטיקה",07/10/2020,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,07/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009113,חשבונית מס כולל מלאי,08/10/2020,3413304,"נייר חדרה בע""מ",3810101,"נייר חדרה בע""מ",תעשיית הנייר וההדפסה,22/20867743,פקדון,25L,חומרי ניקוי ,,4,0,ILS,35,100,0,140,0,08/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009139,חשבונית מס כולל מלאי,11/10/2020,1000000,לירן מסטל,0,לקוחות שונים,שונות,LM111020,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,11/10/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009204,חשבונית מס כולל מלאי,13/10/2020,1000000,טטיאנה ספיאנובה,0,לקוחות שונים,שונות,11.10.20/,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,11/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009203,חשבונית מס כולל מלאי,13/10/2020,5030608,"גת מדי מים בע""מ",,"גת מדי מים בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",12.10.2020,פקדון,25L,חומרי ניקוי ,,2,35,ILS,35,0,0,0,70,12/10/2020,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009321,חשבונית מס כולל מלאי,15/10/2020,5051138,גוד נאטוראל,0,גוד נאטוראל,שונות,15.10.20,פקדון,25L,חומרי ניקוי ,,2,0,ILS,35,100,0,70,0,15/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009398,חשבונית מס כולל מלאי,19/10/2020,1000000,איתי גנדלמן,0,לקוחות שונים,שונות,18.10.20...,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,18/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009397,חשבונית מס כולל מלאי,19/10/2020,1000000,"אגרי אלידור בע""מ",,לקוחות שונים,שונות,18.10.20..,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,18/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009515,חשבונית מס כולל מלאי,21/10/2020,1000000,"קרן הבנין סערט ויזניץ ע""ר 580544823",,לקוחות שונים,שירותים,19/10/2020,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,19/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009513,חשבונית מס כולל מלאי,21/10/2020,5051435,גלית ברלב גידולים חקלאיים,,ברלב גידולים חקלאיים,"תעשית המזון, הפארמה והקוסמטיקה",20/10/2020,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,20/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009604,חשבונית מס כולל מלאי,25/10/2020,5030218,"טמפו שיווק (1981)בע""מ",4250402,"טמפו שיווק (1981)בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4000070835,פקדון,25L,חומרי ניקוי ,,2,0,ILS,35,100,0,70,0,21/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK61.2000333,חשבונית זיכוי,25/10/2020,5030218,"טמפו שיווק (1981)בע""מ",4250402,"טמפו שיווק (1981)בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4000070835,פקדון,25L,חומרי ניקוי ,,-2,0,ILS,35,100,0,70,0,21/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009606,חשבונית מס כולל מלאי,25/10/2020,5041022,פירוצי קפה,6314305,פירוצי קפה,סוחר,000017/1,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,21/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009630,חשבונית מס כולל מלאי,25/10/2020,5051098,"מי עדן בע""מ",4951787 ,"מי עדן בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4500184259,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,22/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2010151,חשבונית מס כולל מלאי,08/11/2020,5023536,"א.ד טכנולוגיות סינון בע""מ",4482100,"א.ד טכנולוגיות סינון בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",a2001037,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,22/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009616,חשבונית מס כולל מלאי,25/10/2020,5051179,מאפיית שילת,, מאפיית שילת,"תעשית המזון, הפארמה והקוסמטיקה",25.10.20,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,25/10/2020,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK61.2000334,חשבונית זיכוי,25/10/2020,5051179,מאפיית שילת,, מאפיית שילת,"תעשית המזון, הפארמה והקוסמטיקה",25.10.20,פקדון,25L,חומרי ניקוי ,,-1,35,ILS,35,0,0,0,-35,25/10/2020,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009627,חשבונית מס כולל מלאי,25/10/2020,5051179,מאפיית שילת,, מאפיית שילת,"תעשית המזון, הפארמה והקוסמטיקה",25.10.20.,פקדון,25L,חומרי ניקוי ,,4,35,ILS,35,0,0,0,140,25/10/2020,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009608,חשבונית מס כולל מלאי,25/10/2020,5030218,"טמפו שיווק (1981)בע""מ",4250402,"טמפו שיווק (1981)בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4000070835,פקדון,25L,חומרי ניקוי ,,2,0,ILS,35,100,0,70,0,25/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009911,חשבונית מס כולל מלאי,02/11/2020,5041701,קיבוץ מצר,,קיבוץ מצר,שונות,26/10/2020,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,26/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009771,חשבונית מס כולל מלאי,28/10/2020,5042036,י.ד שרות קול,0,י.ד שרות קול,שירותים,28/10/2020,פקדון,25L,חומרי ניקוי ,,4,0,ILS,35,100,0,140,0,28/10/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009841,חשבונית מס כולל מלאי,01/11/2020,5040936,סי.אר.פי חדרים נקיים וצנר,,סי.אר.פי חדרים נקיים וצנר,שירותים,29/10/2020,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,29/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009869,חשבונית מס כולל מלאי,01/11/2020,5040381,"ר.א.מ יציקות בע""מ",,"ר.א.מ יציקות בע""מ",תעשיה כימית,26/10/2020,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,01/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009834,חשבונית מס כולל מלאי,01/11/2020,2612908,נשר מפעלי מלט ישראליים בע,63143,נשר מפעלי מלט ישראליים בע,"בטון, גבס ודשנים",47376-112,פקדון,25L,חומרי ניקוי ,,3,0,ILS,35,100,0,105,0,01/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009843,חשבונית מס כולל מלאי,01/11/2020,3413304,"נייר חדרה בע""מ",3810101,"נייר חדרה בע""מ",תעשיית הנייר וההדפסה,22/20868004,פקדון,25L,חומרי ניקוי ,,3,0,ILS,35,100,0,105,0,01/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009840,חשבונית מס כולל מלאי,01/11/2020,50312035,א.מרידל שיווק ואספקה 2011,7316000,א.מרידל שיווק ואספקה 2011,סוחר,28/10/2020,פקדון,25L,חומרי ניקוי ,,2,0,ILS,35,100,0,70,0,01/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009910,חשבונית מס כולל מלאי,02/11/2020,5040176,"קייזר קומפרסורים בע""מ",,"קייזר קומפרסורים בע""מ",שירותים,01/11/2020,פקדון,25L,חומרי ניקוי ,,2,0,ILS,35,100,0,70,0,01/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009960,חשבונית מס כולל מלאי,02/11/2020,1000000,"טכנו חלקים בע""מ",,לקוחות שונים,סוחר,02*11*20,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,02/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009946,חשבונית מס כולל מלאי,02/11/2020,5051011,"גלגל אופניים בע""מ",3052640,"גלגל אופניים בע""מ",סוחר,02/11/2020,פקדון,25L,חומרי ניקוי ,,2,0,ILS,35,100,0,70,0,02/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2009948,חשבונית מס כולל מלאי,02/11/2020,5041397,"ביצי כפר  משנת 1972 בע""מ",4969105,"ביצי כפר  משנת 1972 בע""מ","תעשית המזון, הפארמה והקוסמטיקה",02/11/2010,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,02/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2010092,חשבונית מס כולל מלאי,05/11/2020,5023479,"גרפופרינט בע""מ",4580500,"גרפופרינט בע""מ",תעשיית הנייר וההדפסה,5026826/0,פקדון,25L,חומרי ניקוי ,,2,0,ILS,35,100,0,70,0,03/11/2020,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2010108,חשבונית מס כולל מלאי,05/11/2020,5023479,"גרפופרינט בע""מ",4580500,"גרפופרינט בע""מ",תעשיית הנייר וההדפסה,5026826/0,פקדון,25L,חומרי ניקוי ,,2,0,ILS,35,100,0,70,0,03/11/2020,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK61.2000353,חשבונית זיכוי,05/11/2020,5023479,"גרפופרינט בע""מ",4580500,"גרפופרינט בע""מ",תעשיית הנייר וההדפסה,5026826/0,פקדון,25L,חומרי ניקוי ,,-2,0,ILS,35,100,0,70,0,03/11/2020,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2010124,חשבונית מס כולל מלאי,05/11/2020,1000000,קפה סלבדור,2165233 ,לקוחות שונים,"תעשית המזון, הפארמה והקוסמטיקה",05.11.20,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,05/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2010147,חשבונית מס כולל מלאי,08/11/2020,5051138,גוד נאטוראל,0,גוד נאטוראל,שונות,08/11/2020,פקדון,25L,חומרי ניקוי ,,2,0,ILS,35,100,0,70,0,08/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2010264,חשבונית מס כולל מלאי,10/11/2020,5041641,"אמורפיקל בע""מ",,"אמורפיקל בע""מ","תעשית המזון, הפארמה והקוסמטיקה",PO20000312,פקדון,25L,חומרי ניקוי ,,1,35,ILS,35,0,0,0,35,08/11/2020,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2010322,חשבונית מס כולל מלאי,10/11/2020,3665823,"ארדע פלסט בע""מ",4050272 ,"ארדע פלסט בע""מ",תעשיה כימית,K6502156,פקדון,25L,חומרי ניקוי ,,2,0,ILS,35,100,0,70,0,10/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2010430,חשבונית מס כולל מלאי,15/11/2020,5120402,החברה המרכזית להפצת משקאו,5110401,החברה המרכזית להפצת משקאו,"תעשית המזון, הפארמה והקוסמטיקה",3606854,פקדון,25L,חומרי ניקוי ,,5,0,ILS,35,100,0,175,0,11/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2010456,חשבונית מס כולל מלאי,16/11/2020,5122222,מעלה הכרמל מרכז רפואי לבריאות הנפש,3092706 ,מעלה הכרמל מרכז רפואי לבריאות הנפש,שירותים,20181274,פקדון,25L,חומרי ניקוי ,,2,35,ILS,35,0,0,0,70,11/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2010917,חשבונית מס כולל מלאי,26/11/2020,5041319,קרמה פלוס סוכנויות קפה בע,,קרמה פלוס סוכנויות קפה בע,"יצרן ציוד מדויק,אלקטרוניקה,רפואי",12/11/2020,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,12/11/2020,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2010458,חשבונית מס כולל מלאי,16/11/2020,1000000,זוהר דרורי,0,לקוחות שונים,שונות,15.11.20,פקדון,25L,חומרי ניקוי ,,1,0,ILS,35,100,0,35,0,15/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2010455,חשבונית מס כולל מלאי,16/11/2020,2912001,"פ.מ.ס  מיגון בע""מ",61180,"פ.מ.ס  מיגון בע""מ",יצרן ציוד ומיכון,11094/20,פקדון,25L,חומרי ניקוי ,,2,0,ILS,35,100,0,70,0,15/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-DEPOSIT-25L,10DVK52.2010454,חשבונית מס כולל מלאי,16/11/2020,3413304,"נייר חדרה בע""מ",3810101,"נייר חדרה בע""מ",תעשיית הנייר וההדפסה,22/20868225,פקדון,25L,חומרי ניקוי ,,4,0,ILS,35,100,0,140,0,15/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
