קוד פריט,מספר מסמך,פרופיל,תאריך אסמכתא,קוד לקוח,שם לקוח,מיקוד,שם לקוח,סיווג לקוח,אסמכתא חיצונית,תאור פריט,מאפיין פריט,הפרדת מוצרים,מקט לקוח,כמות,מחיר נטו לשורה,קוד מטבע,מחיר מחירון שיקלי,%הנחה שורה,%הנחה כללי,הנחה בשורה,"סה""כ לשורה בש""ח",תאריך אספקה,שם חברה,סוכן,docStatus,קוד קבוצת פריט,תאור קבוצת פריט,
GLG-3712-20100000-5L,10DVK52.1906152,חשבונית מס כולל מלאי,11/07/2019,1000000,אמיר מונק,0,לקוחות שונים,שונות,11.7.19,מסיר חלודה,N,חומרי ניקוי ,,1,100,ILS,100,0,0,0,100,11/07/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,741
GLG-3712-20100000-5L,10DVK52.1906362,חשבונית מס כולל מלאי,21/07/2019,5025500,"וויפרו גבעון בע""מ",,"וויפרו גבעון בע""מ","יצרן ציוד מדויק,אלקטרוניקה,רפואי",152410,מסיר חלודה,N,חומרי ניקוי ,,1,100,ILS,100,0,0,0,100,17/07/2019,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי,91
GLG-3712-20100000-5L,10DVK52.1906317,חשבונית מס כולל מלאי,18/07/2019,5030024,קונצפט רוקחות,4464316,קונצפט רוקחות,"תעשית המזון, הפארמה והקוסמטיקה",18/07/2019,מסיר חלודה,N,חומרי ניקוי ,,2,65,ILS,100,35,0,70,130,18/07/2019,"רוטל דבקים וכימיקלים בע""מ",מורן יהודאי,3,2042,חמרי ניקוי,581
GLG-3712-23010000-25L,10DVK52.1906475,חשבונית מס כולל מלאי,23/07/2019,5050031,"רז צ.צ. טכני (2003) בע""מ",,"רז צ.צ. טכני (2003) בע""מ",שונות,22.07.19,מסיר חלודה,N,חומרי ניקוי ,,1,330,ILS,473,30.2326,0,143,330,22/07/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,748
RGN-3712-750ML,10DVK52.1907423,חשבונית מס כולל מלאי,22/08/2019,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6470,מסיר חלודה,N,חומרי ניקוי ,ZZ105,40,10.15,ILS,21,51.6667,0,434,406,22/07/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,223
GLG-3712-23010000-25L,10DVK52.1906575,חשבונית מס כולל מלאי,28/07/2019,5023295,"ל.מ.לב מבלטים בע""מ",,"ל.מ.לב מבלטים בע""מ",עיבוד מתכת ,po19000147,מסיר חלודה,N,חומרי ניקוי ,,2,550,ILS,473,-16.2791,0,-154,1100,23/07/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,315
RGN-3712-750ML,10DVK52.1905952,חשבונית מס כולל מלאי,07/07/2019,5030511,"מקורות חברת המים בע""מ",6713402,"מקורות חברת המים בע""מ",שירותים,4500410978,מסיר חלודה,N,חומרי ניקוי ,2034829,3,21,ILS,21,0,0,0,63,25/07/2019,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי,469
GLG-3712-20100000-5L,10DVK52.1906892,חשבונית מס כולל מלאי,07/08/2019,1000000,תומר חכמון,0,לקוחות שונים,שונות,07.08.19,מסיר חלודה,N,חומרי ניקוי ,,1,80,ILS,80,0,0,0,80,07/08/2019,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי,320
RGN-3712-750ML,10DVK52.1907369,חשבונית מס כולל מלאי,21/08/2019,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6498,מסיר חלודה,N,חומרי ניקוי ,ZZ105,30,10.15,ILS,23,55.8696,0,385.5,304.5,07/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,222
GLG-3712-20100000-5L,10DVK52.1903506,חשבונית מס כולל מלאי,18/04/2019,1000000,מאפיית טאוברד,,לקוחות שונים,"תעשית המזון, הפארמה והקוסמטיקה",18.04.19.,מסיר חלודה,N,חומרי ניקוי ,,1,100,ILS,100,0,0,0,100,14/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,738
GLG-3712-20100000-5L,10DVK52.1907243,חשבונית מס כולל מלאי,18/08/2019,1000000,זאב שטרן,0,לקוחות שונים,שונות,15.08.19,מסיר חלודה,N,חומרי ניקוי ,,1,80,ILS,80,0,0,0,80,15/08/2019,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי,742
GLG-3712-20100000-5L,10DVK52.1907462,חשבונית מס כולל מלאי,25/08/2019,5051011,"גלגל אופניים בע""מ",3052640,"גלגל אופניים בע""מ",סוחר,19/08/2019,מסיר חלודה,N,חומרי ניקוי ,,1,75,ILS,80,6.25,0,5,75,19/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,137
GLG-3712-23010000-25L,10DVK52.1907527,חשבונית מס כולל מלאי,26/08/2019,5041809,"פיין סנטר בע""מ",5252259 ,"פיין סנטר בע""מ",סוחר,8017,מסיר חלודה,N,חומרי ניקוי ,,1,300,ILS,386,22.2798,0,86,300,25/08/2019,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי,139
GLG-3712-23010000-25L,10DVK52.1907526,חשבונית מס כולל מלאי,26/08/2019,5026906,יונייטד קולור,,יונייטד קולור,שירותים,26/08/2019,מסיר חלודה,N,חומרי ניקוי ,,1,300,ILS,386,22.2798,0,86,300,26/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,749
GLG-3712-20100000-5L,10DVK52.1907735,חשבונית מס כולל מלאי,02/09/2019,5041809,"פיין סנטר בע""מ",5252259 ,"פיין סנטר בע""מ",סוחר,8029,מסיר חלודה,N,חומרי ניקוי ,,5,65,ILS,80,18.75,0,75,325,02/09/2019,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי,138
GLG-3712-23010000-25L,10DVK52.1908009,חשבונית מס כולל מלאי,10/09/2019,5041858,שאן פתרונות,,שאן פתרונות,סוחר,GH090919,מסיר חלודה,N,חומרי ניקוי ,,1,270,ILS,386,30.0518,0,116,270,09/09/2019,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי,140
RGN-8612-500M,10DVK52.1908159,חשבונית מס כולל מלאי,15/09/2019,5041861,קלין מאסטר,5126118 ,קלין מאסטר,סוחר,12/09/2019,מסיר מדבקות,N,חומרי ניקוי ,,6,35,ILS,35,0,0,0,210,12/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,304
GLG-8612-20100000-5L,10DVK52.1908387,חשבונית מס כולל מלאי,23/09/2019,5051098,"מי עדן בע""מ",4951787 ,"מי עדן בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4500173484,מסיר מדבקות,N,חומרי ניקוי ,,6,365,ILS,280,-30.3571,0,-510,2190,19/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,642
GLG-8612-20100000-5L,10DVK52.1908985,חשבונית מס כולל מלאי,23/10/2019,5023587,"אינטרייד ג.ג. בע""מ",,"אינטרייד ג.ג. בע""מ",סוחר,23/10/2019,מסיר מדבקות,N,חומרי ניקוי ,,1,280,ILS,280,0,0,0,280,23/10/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,178
GLG-8612-23010000-25L,10DVK52.1909147,חשבונית מס כולל מלאי,28/10/2019,5041499,סטיל רולינג קורפוריישן בע,,סטיל רולינג קורפוריישן בע,יצרן חומרי בניה,YL281019A,מסיר מדבקות,N,חומרי ניקוי ,,1,1500,ILS,1386,-8.2251,0,-114,1500,28/10/2019,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי,14
GLG-8612-20100000-5L,10DVK52.1909254,חשבונית מס כולל מלאי,30/10/2019,3213101,"ברונקו ציוד בניה בע""מ",,"ברונקו ציוד בניה בע""מ",סוחר,po19b00260,מסיר מדבקות,N,חומרי ניקוי ,,1,340,ILS,280,-21.4286,0,-60,340,29/10/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,899
RGN-8612-750ML,10DVK52.1909297,חשבונית מס כולל מלאי,31/10/2019,1000000,"צ.א. לוריא בע""מ 512094699",,לקוחות שונים,שונות,31.10.19,מסיר מדבקות,N,חומרי ניקוי ,,1,59,ILS,68,13.2353,0,9,59,31/10/2019,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי,1063
RGN-8612-1L,10DVK52.1909390,חשבונית מס כולל מלאי,04/11/2019,5121224,"מרכז רפואי רבין בי""ח בלינ",4941492 ,"מרכז רפואי רבין בי""ח בלינ",שירותים,53949972,מסיר מדבקות,N,חומרי ניקוי ,1000024482,10,68,ILS,68,0,0,0,680,03/11/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,481
GLG-8612-23010000-25L,10DVK52.1910481,חשבונית מס כולל מלאי,04/12/2019,5025450,החברה המרכזית לייצור משקא,5110401,החברה המרכזית לייצור משקא,"תעשית המזון, הפארמה והקוסמטיקה",4232101,מסיר מדבקות,N,חומרי ניקוי ,3208203,1,1800,ILS,1386,-29.8701,0,-414,1800,27/11/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,651
GLG-8612-20100000-5L,10DVK52.1910393,חשבונית מס כולל מלאי,02/12/2019,5051098,"מי עדן בע""מ",4951787 ,"מי עדן בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4500175115,מסיר מדבקות,N,חומרי ניקוי ,,8,365,ILS,280,-30.3571,0,-680,2920,01/12/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,643
GLG-8612-20100000-5L,10DVK52.1910969,חשבונית מס כולל מלאי,19/12/2019,5041286,"נביעות- טבע הגליל בע""מ",,"נביעות- טבע הגליל בע""מ","תעשית המזון, הפארמה והקוסמטיקה",9092792,מסיר מדבקות,N,חומרי ניקוי ,3105163,1,360,ILS,280,-28.5714,0,-80,360,18/12/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,644
RGN-8612-1L,10DVK52.1910983,חשבונית מס כולל מלאי,19/12/2019,1000000,סטודיו זיווה,,לקוחות שונים,שירותים,19.12.19.,מסיר מדבקות,N,חומרי ניקוי ,,1,100,ILS,100,0,0,0,100,19/12/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,1062
GLG-6209-21010000-25L,10DVK52.1908367,חשבונית מס כולל מלאי,22/09/2019,2612006,"אוטומציה ירוחם ושות' בע""מ",,"אוטומציה ירוחם ושות' בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",PO1933001307,מסיר פיח,N,חומרי ניקוי ,L01SER00080,5,470,ILS,561,16.221,0,455,2350,22/09/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,42
GLG-6209-21010000-25L,10DVK52.1908417,חשבונית מס כולל מלאי,24/09/2019,5040176,"קייזר קומפרסורים בע""מ",,"קייזר קומפרסורים בע""מ",שירותים,24/09/2019,מסיר פיח,N,חומרי ניקוי ,,6,440,ILS,561,21.5686,0,726,2640,24/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,442
GLG-6209-10000000-200L,10DVK52.1909003,חשבונית מס כולל מלאי,23/10/2019,5041155,האחים טולדנו,,האחים טולדנו,סוחר,10/10/2019,מסיר פיח,N,חומרי ניקוי ,,1,2400,ILS,3900,38.4615,0,1500,2400,10/10/2019,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי,848
GLG-6209-21010000-25L,10DVK52.1910442,חשבונית מס כולל מלאי,03/12/2019,2258941,"אירונאוטיקס  בע""מ",,"אירונאוטיקס  בע""מ",תעשיית הרכבת והאוויר,A192005083,מסיר פיח,N,חומרי ניקוי ,100001,1,421,ILS,561,24.9554,0,140,421,03/12/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,551
GLG-6209-20100000-5L,10DVK52.1910504,חשבונית מס כולל מלאי,04/12/2019,1000000,דן בן עמי,0,לקוחות שונים,שונות,04.12.19,מסיר פיח,N,חומרי ניקוי ,111703,1,115,ILS,115,0,0,0,115,04/12/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,850
GLG-6209-20100000-5L,10DVK52.1910944,חשבונית מס כולל מלאי,18/12/2019,1000000,מאוריסיו לטמן,0,לקוחות שונים,שונות,18.12.19.,מסיר פיח,N,חומרי ניקוי ,111703,1,120,ILS,120,0,0,0,120,18/12/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,851
RGN-8510-500ML,10DVK52.1908377,חשבונית מס כולל מלאי,23/09/2019,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6558,מסיר צבע,N,חומרי ניקוי ,ZZ106,40,22.94,ILS,22.94,0,0,0,917.6,15/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,299
RGN-8510-1L,10DVK52.1908297,חשבונית מס כולל מלאי,19/09/2019,5040169,מור חברה לשווק מוצרי בניי,4809148,מור חברה לשיווק מוצרי בניי,סוחר,75019842,מסיר צבע,N,חומרי ניקוי ,2017-00177,16,57,ILS,67,14.9254,0,160,912,18/09/2019,"רוטל דבקים וכימיקלים בע""מ",דרור אילת,3,2042,חמרי ניקוי,298
GLG-8510-20100000-5L,10DVK52.1908541,חשבונית מס כולל מלאי,02/10/2019,5051145,"יעל אופרה יצור ושיווק מזון בע""מ ",,"יעל אופרה יצור ושיווק מזון בע""מ ","תעשית המזון, הפארמה והקוסמטיקה",26/09/2019,מסיר צבע,N,חומרי ניקוי ,,2,350,ILS,278,-25.8993,0,-144,700,01/10/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,891
GLG-8510-20100000-5L,10DVK52.1908792,חשבונית מס כולל מלאי,10/10/2019,5051160,דפוס המגנטון ,,דפוס המגנטון ,תעשיית הנייר וההדפסה,06/10/2019,מסיר צבע,N,חומרי ניקוי ,,1,350,ILS,278,-25.8993,0,-72,350,06/10/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,892
GLG-8510-20100000-5L,10DVK52.1909471,חשבונית מס כולל מלאי,05/11/2019,5023612,"פלרם אפליקציות (1995) בע""",,"פלרם אפליקציות (1995) בע""",שירותים,4500156537,מסיר צבע,N,חומרי ניקוי ,64415,1,330,ILS,278,-18.705,0,-52,330,05/11/2019,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי,893
RGN-8510-1L,10DVK52.1909555,חשבונית מס כולל מלאי,07/11/2019,1000000,שלום גואטה,0,לקוחות שונים,שונות,07.11.19.,מסיר צבע,N,חומרי ניקוי ,,2,67,ILS,67,0,0,0,134,07/11/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,1058
GLG-8510-20100000-5L,10DVK52.1910934,חשבונית מס כולל מלאי,18/12/2019,1000000,"איוויב ניהול נכסים בע""מ",,לקוחות שונים,שירותים,18.12.19.....,מסיר צבע,N,חומרי ניקוי ,,1,330,ILS,330,0,0,0,330,18/12/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,894
GLG-6011-23010400-25L,10DVK52.1908112,חשבונית מס כולל מלאי,12/09/2019,5051138,גוד נאטוראל,0,גוד נאטוראל,"תעשית המזון, הפארמה והקוסמטיקה",10/09/2019,מסיר שומנים מרוכז,N,חומרי ניקוי ,,8,330,ILS,367,10.0817,0,296,2640,10/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,816
GLG-6011-23010400-25L,10DVK52.1908528,חשבונית מס כולל מלאי,02/10/2019,5120402,החברה המרכזית להפצת משקאו,5110401,החברה המרכזית להפצת משקאו,"תעשית המזון, הפארמה והקוסמטיקה",3566896,מסיר שומנים מרוכז,N,חומרי ניקוי ,3208303,10,405,ILS,367,-10.3542,0,-380,4050,15/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,610
GLG-6011-42310400-750ML,10DVK52.1908285,חשבונית מס כולל מלאי,18/09/2019,5042039,עוצמה שיווק מוצרי צריכה ב,9123101,עוצמה שיווק מוצרי צריכה ב,סוחר,3318,מסיר שומנים מרוכז,N,חומרי ניקוי ,4011,16,12,ILS,23,47.8261,0,176,192,16/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,164
RGN-6011-1L,10DVK52.1908296,חשבונית מס כולל מלאי,19/09/2019,5051142,עזרא דוד צדוק,0,עזרא דוד צדוק,שונות,18/09/2019,מסיר שומנים מרוכז,N,חומרי ניקוי ,,24,12,ILS,23,47.8261,0,264,288,18/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,975
GLG-6011-20100400-5L,10DVK52.1908299,חשבונית מס כולל מלאי,19/09/2019,5051046,"שרות חיליק בע""מ",,"שרות חיליק בע""מ ",שירותים,19/09/2019,מסיר שומנים מרוכז,N,חומרי ניקוי ,,12,65,ILS,77,15.5844,0,144,780,19/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,411
GLG-6011-23010400-25L,10DVK52.1908539,חשבונית מס כולל מלאי,02/10/2019,5040002,"אדמה אגן בע""מ",7752014,"אדמה אגן בע""מ",תעשיה כימית,A05092,מסיר שומנים מרוכז,N,חומרי ניקוי ,2150260,2,330,ILS,367,10.0817,0,74,660,23/09/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,514
GLG-6011-20100400-5L,10DVK52.1908540,חשבונית מס כולל מלאי,02/10/2019,3141001,"טרי.בי.ווי. בע""מ",24959,"טרי בי.ווי. בע""מ",תעשיה כימית,5785,מסיר שומנים מרוכז,N,חומרי ניקוי ,,4,120,ILS,77,-55.8442,0,-172,480,01/10/2019,"רוטל דבקים וכימיקלים בע""מ",אינה קורן,3,2042,חמרי ניקוי,509
